Case ID,start_timestamp,end_timestamp,Creator,Resource,variant_index,ActivityID,Activity
1787,2012-08-06T16:01:23,2012-08-06T16:01:23,Fluxicon Disco, Variant 55,55,8,8
1787,2012-08-16T14:25:03,2012-08-16T14:25:03,Fluxicon Disco, Variant 55,55,9,9
1787,2012-08-16T14:25:03,2012-08-16T14:25:03,Fluxicon Disco, Variant 55,55,9,9
1787,2012-08-23T21:30:26,2012-08-23T21:30:26,Fluxicon Disco, Variant 55,55,6,6
1787,2012-08-23T21:30:29,2012-08-23T21:30:29,Fluxicon Disco, Variant 55,55,6,6
1789,2010-03-12T16:05:41,2010-03-12T16:05:41,Fluxicon Disco, Variant 4,4,1,1
1789,2010-04-23T14:26:34,2010-04-23T14:26:34,Fluxicon Disco, Variant 4,4,1,1
1789,2010-04-23T14:26:43,2010-04-23T14:26:43,Fluxicon Disco, Variant 4,4,8,8
1789,2010-04-23T14:26:48,2010-04-23T14:26:48,Fluxicon Disco, Variant 4,4,6,6
1790,2011-11-05T00:54:52,2011-11-05T00:54:52,Fluxicon Disco, Variant 1,1,1,1
1790,2011-11-07T19:46:09,2011-11-07T19:46:09,Fluxicon Disco, Variant 1,1,8,8
1790,2011-11-07T21:47:26,2011-11-07T21:47:26,Fluxicon Disco, Variant 1,1,6,6
1791,2012-08-02T16:16:59,2012-08-02T16:16:59,Fluxicon Disco, Variant 1,1,1,1
1791,2012-08-13T19:36:47,2012-08-13T19:36:47,Fluxicon Disco, Variant 1,1,8,8
1791,2012-08-27T22:32:19,2012-08-27T22:32:19,Fluxicon Disco, Variant 1,1,6,6
1793,2011-07-26T15:52:23,2011-07-26T15:52:23,Fluxicon Disco, Variant 5,5,1,1
1793,2011-07-26T20:32:51,2011-07-26T20:32:51,Fluxicon Disco, Variant 5,5,6,6
1794,2010-08-05T18:23:48,2010-08-05T18:23:48,Fluxicon Disco, Variant 1,1,1,1
1794,2010-08-05T19:08:08,2010-08-05T19:08:08,Fluxicon Disco, Variant 1,1,8,8
1794,2010-08-05T19:57:50,2010-08-05T19:57:50,Fluxicon Disco, Variant 1,1,6,6
1796,2011-10-06T17:33:26,2011-10-06T17:33:26,Fluxicon Disco, Variant 3,3,1,1
1796,2011-10-06T20:43:09,2011-10-06T20:43:09,Fluxicon Disco, Variant 3,3,8,8
1796,2011-10-11T17:44:46,2011-10-11T17:44:46,Fluxicon Disco, Variant 3,3,9,9
1796,2011-10-11T17:45:33,2011-10-11T17:45:33,Fluxicon Disco, Variant 3,3,8,8
1796,2011-11-02T18:56:00,2011-11-02T18:56:00,Fluxicon Disco, Variant 3,3,6,6
1797,2012-06-18T19:06:21,2012-06-18T19:06:21,Fluxicon Disco, Variant 1,1,1,1
1797,2012-06-19T14:27:50,2012-06-19T14:27:50,Fluxicon Disco, Variant 1,1,8,8
1797,2012-06-20T21:04:49,2012-06-20T21:04:49,Fluxicon Disco, Variant 1,1,6,6
1798,2010-02-04T18:36:44,2010-02-04T18:36:44,Fluxicon Disco, Variant 16,16,1,1
1798,2010-02-04T18:49:49,2010-02-04T18:49:49,Fluxicon Disco, Variant 16,16,8,8
1798,2010-02-04T18:49:57,2010-02-04T18:49:57,Fluxicon Disco, Variant 16,16,2,2
1798,2010-03-16T23:09:50,2010-03-16T23:09:50,Fluxicon Disco, Variant 16,16,6,6
1800,2012-04-10T22:26:36,2012-04-10T22:26:36,Fluxicon Disco, Variant 1,1,1,1
1800,2012-04-10T22:26:52,2012-04-10T22:26:52,Fluxicon Disco, Variant 1,1,8,8
1800,2012-04-10T22:27:52,2012-04-10T22:27:52,Fluxicon Disco, Variant 1,1,6,6
1801,2012-07-26T22:47:26,2012-07-26T22:47:26,Fluxicon Disco, Variant 1,1,1,1
1801,2012-07-27T14:05:38,2012-07-27T14:05:38,Fluxicon Disco, Variant 1,1,8,8
1801,2012-07-31T22:15:04,2012-07-31T22:15:04,Fluxicon Disco, Variant 1,1,6,6
1802,2012-02-24T17:12:34,2012-02-24T17:12:34,Fluxicon Disco, Variant 1,1,1,1
1802,2012-02-24T17:15:32,2012-02-24T17:15:32,Fluxicon Disco, Variant 1,1,8,8
1802,2012-02-28T00:27:15,2012-02-28T00:27:15,Fluxicon Disco, Variant 1,1,6,6
1803,2012-03-26T22:15:23,2012-03-26T22:15:23,Fluxicon Disco, Variant 22,22,1,1
1803,2012-04-02T22:05:02,2012-04-02T22:05:02,Fluxicon Disco, Variant 22,22,1,1
1803,2012-04-05T21:44:29,2012-04-05T21:44:29,Fluxicon Disco, Variant 22,22,8,8
1803,2012-04-05T22:06:07,2012-04-05T22:06:07,Fluxicon Disco, Variant 22,22,9,9
1803,2012-04-19T14:21:30,2012-04-19T14:21:30,Fluxicon Disco, Variant 22,22,6,6
1804,2011-04-14T23:01:20,2011-04-14T23:01:20,Fluxicon Disco, Variant 1,1,1,1
1804,2011-04-15T14:33:18,2011-04-15T14:33:18,Fluxicon Disco, Variant 1,1,8,8
1804,2011-04-20T22:08:23,2011-04-20T22:08:23,Fluxicon Disco, Variant 1,1,6,6
1805,2010-12-28T20:04:45,2010-12-28T20:04:45,Fluxicon Disco, Variant 1,1,1,1
1805,2010-12-28T21:07:14,2010-12-28T21:07:14,Fluxicon Disco, Variant 1,1,8,8
1805,2010-12-28T21:08:04,2010-12-28T21:08:04,Fluxicon Disco, Variant 1,1,6,6
1806,2010-04-16T14:38:20,2010-04-16T14:38:20,Fluxicon Disco, Variant 3,3,1,1
1806,2010-04-16T15:39:25,2010-04-16T15:39:25,Fluxicon Disco, Variant 3,3,8,8
1806,2010-04-16T16:49:36,2010-04-16T16:49:36,Fluxicon Disco, Variant 3,3,9,9
1806,2010-04-16T19:59:13,2010-04-16T19:59:13,Fluxicon Disco, Variant 3,3,8,8
1806,2010-04-16T19:59:17,2010-04-16T19:59:17,Fluxicon Disco, Variant 3,3,6,6
1807,2010-05-17T22:41:17,2010-05-17T22:41:17,Fluxicon Disco, Variant 1,1,1,1
1807,2010-05-17T22:41:52,2010-05-17T22:41:52,Fluxicon Disco, Variant 1,1,8,8
1807,2010-05-17T22:42:42,2010-05-17T22:42:42,Fluxicon Disco, Variant 1,1,6,6
1808,2012-05-31T21:59:53,2012-05-31T21:59:53,Fluxicon Disco, Variant 1,1,1,1
1808,2012-06-01T14:31:47,2012-06-01T14:31:47,Fluxicon Disco, Variant 1,1,8,8
1808,2012-06-01T17:23:06,2012-06-01T17:23:06,Fluxicon Disco, Variant 1,1,6,6
1809,2010-06-22T16:39:51,2010-06-22T16:39:51,Fluxicon Disco, Variant 1,1,1,1
1809,2010-07-14T19:41:21,2010-07-14T19:41:21,Fluxicon Disco, Variant 1,1,8,8
1809,2010-07-14T20:00:08,2010-07-14T20:00:08,Fluxicon Disco, Variant 1,1,6,6
1810,2012-07-11T17:22:51,2012-07-11T17:22:51,Fluxicon Disco, Variant 2,2,1,1
1810,2012-07-18T21:04:41,2012-07-18T21:04:41,Fluxicon Disco, Variant 2,2,8,8
1810,2012-07-19T21:53:47,2012-07-19T21:53:47,Fluxicon Disco, Variant 2,2,9,9
1810,2012-07-26T22:27:12,2012-07-26T22:27:12,Fluxicon Disco, Variant 2,2,6,6
1811,2011-12-19T23:02:41,2011-12-19T23:02:41,Fluxicon Disco, Variant 1,1,1,1
1811,2011-12-19T23:03:54,2011-12-19T23:03:54,Fluxicon Disco, Variant 1,1,8,8
1811,2011-12-21T00:19:43,2011-12-21T00:19:43,Fluxicon Disco, Variant 1,1,6,6
1813,2012-09-24T15:04:04,2012-09-24T15:04:04,Fluxicon Disco, Variant 2,2,1,1
1813,2012-10-16T15:19:20,2012-10-16T15:19:20,Fluxicon Disco, Variant 2,2,8,8
1813,2012-10-19T16:49:50,2012-10-19T16:49:50,Fluxicon Disco, Variant 2,2,9,9
1813,2012-10-22T17:49:41,2012-10-22T17:49:41,Fluxicon Disco, Variant 2,2,6,6
1815,2012-08-07T15:54:51,2012-08-07T15:54:51,Fluxicon Disco, Variant 1,1,1,1
1815,2012-08-08T15:01:14,2012-08-08T15:01:14,Fluxicon Disco, Variant 1,1,8,8
1815,2012-08-09T15:04:18,2012-08-09T15:04:18,Fluxicon Disco, Variant 1,1,6,6
1816,2011-06-28T16:26:15,2011-06-28T16:26:15,Fluxicon Disco, Variant 105,105,1,1
1816,2011-06-28T16:26:32,2011-06-28T16:26:32,Fluxicon Disco, Variant 105,105,1,1
1816,2011-06-28T17:12:42,2011-06-28T17:12:42,Fluxicon Disco, Variant 105,105,8,8
1816,2011-06-28T17:26:45,2011-06-28T17:26:45,Fluxicon Disco, Variant 105,105,9,9
1816,2011-06-28T20:55:36,2011-06-28T20:55:36,Fluxicon Disco, Variant 105,105,8,8
1816,2011-06-28T20:56:03,2011-06-28T20:56:03,Fluxicon Disco, Variant 105,105,6,6
1816,2011-07-01T19:28:08,2011-07-01T19:28:08,Fluxicon Disco, Variant 105,105,8,8
1816,2011-07-01T21:54:47,2011-07-01T21:54:47,Fluxicon Disco, Variant 105,105,8,8
1816,2011-07-01T22:13:19,2011-07-01T22:13:19,Fluxicon Disco, Variant 105,105,8,8
1816,2011-07-04T22:12:47,2011-07-04T22:12:47,Fluxicon Disco, Variant 105,105,6,6
1817,2012-07-31T14:56:57,2012-07-31T14:56:57,Fluxicon Disco, Variant 1,1,1,1
1817,2012-07-31T22:24:37,2012-07-31T22:24:37,Fluxicon Disco, Variant 1,1,8,8
1817,2012-08-02T16:47:41,2012-08-02T16:47:41,Fluxicon Disco, Variant 1,1,6,6
1818,2011-10-19T14:40:55,2011-10-19T14:40:55,Fluxicon Disco, Variant 1,1,1,1
1818,2011-10-19T15:41:09,2011-10-19T15:41:09,Fluxicon Disco, Variant 1,1,8,8
1818,2011-10-20T14:42:40,2011-10-20T14:42:40,Fluxicon Disco, Variant 1,1,6,6
1819,2011-05-30T22:54:40,2011-05-30T22:54:40,Fluxicon Disco, Variant 1,1,1,1
1819,2011-05-30T22:55:07,2011-05-30T22:55:07,Fluxicon Disco, Variant 1,1,8,8
1819,2011-06-08T20:30:46,2011-06-08T20:30:46,Fluxicon Disco, Variant 1,1,6,6
1820,2011-03-14T21:26:57,2011-03-14T21:26:57,Fluxicon Disco, Variant 106,106,1,1
1820,2011-03-14T21:36:02,2011-03-14T21:36:02,Fluxicon Disco, Variant 106,106,9,9
1820,2011-03-14T21:42:25,2011-03-14T21:42:25,Fluxicon Disco, Variant 106,106,8,8
1820,2011-03-14T21:42:34,2011-03-14T21:42:34,Fluxicon Disco, Variant 106,106,9,9
1820,2011-03-15T21:40:41,2011-03-15T21:40:41,Fluxicon Disco, Variant 106,106,8,8
1820,2011-03-15T21:40:57,2011-03-15T21:40:57,Fluxicon Disco, Variant 106,106,6,6
1820,2011-03-15T22:29:04,2011-03-15T22:29:04,Fluxicon Disco, Variant 106,106,8,8
1820,2011-03-15T22:29:57,2011-03-15T22:29:57,Fluxicon Disco, Variant 106,106,9,9
1820,2011-03-22T17:04:35,2011-03-22T17:04:35,Fluxicon Disco, Variant 106,106,8,8
1820,2011-03-22T17:04:41,2011-03-22T17:04:41,Fluxicon Disco, Variant 106,106,6,6
1820,2011-03-22T22:46:21,2011-03-22T22:46:21,Fluxicon Disco, Variant 106,106,8,8
1820,2011-03-23T16:59:49,2011-03-23T16:59:49,Fluxicon Disco, Variant 106,106,9,9
1820,2011-04-04T15:07:53,2011-04-04T15:07:53,Fluxicon Disco, Variant 106,106,8,8
1820,2011-04-04T15:08:02,2011-04-04T15:08:02,Fluxicon Disco, Variant 106,106,6,6
1821,2010-05-19T18:05:54,2010-05-19T18:05:54,Fluxicon Disco, Variant 3,3,1,1
1821,2010-05-21T16:24:48,2010-05-21T16:24:48,Fluxicon Disco, Variant 3,3,8,8
1821,2010-05-21T20:30:44,2010-05-21T20:30:44,Fluxicon Disco, Variant 3,3,9,9
1821,2010-05-24T21:53:10,2010-05-24T21:53:10,Fluxicon Disco, Variant 3,3,8,8
1821,2010-06-03T15:52:19,2010-06-03T15:52:19,Fluxicon Disco, Variant 3,3,6,6
1822,2011-11-07T18:47:07,2011-11-07T18:47:07,Fluxicon Disco, Variant 1,1,1,1
1822,2011-11-07T18:47:27,2011-11-07T18:47:27,Fluxicon Disco, Variant 1,1,8,8
1822,2011-11-07T23:00:23,2011-11-07T23:00:23,Fluxicon Disco, Variant 1,1,6,6
1824,2012-01-10T00:19:22,2012-01-10T00:19:22,Fluxicon Disco, Variant 8,8,1,1
1824,2012-01-10T16:51:08,2012-01-10T16:51:08,Fluxicon Disco, Variant 8,8,6,6
1824,2012-01-10T16:51:08,2012-01-10T16:51:08,Fluxicon Disco, Variant 8,8,6,6
1825,2012-03-05T21:42:13,2012-03-05T21:42:13,Fluxicon Disco, Variant 2,2,1,1
1825,2012-03-06T17:26:51,2012-03-06T17:26:51,Fluxicon Disco, Variant 2,2,8,8
1825,2012-03-13T22:52:53,2012-03-13T22:52:53,Fluxicon Disco, Variant 2,2,9,9
1825,2012-03-28T15:24:35,2012-03-28T15:24:35,Fluxicon Disco, Variant 2,2,6,6
1827,2011-06-17T17:37:50,2011-06-17T17:37:50,Fluxicon Disco, Variant 1,1,1,1
1827,2011-06-17T17:38:04,2011-06-17T17:38:04,Fluxicon Disco, Variant 1,1,8,8
1827,2011-07-04T22:16:02,2011-07-04T22:16:02,Fluxicon Disco, Variant 1,1,6,6
1829,2012-06-04T16:52:48,2012-06-04T16:52:48,Fluxicon Disco, Variant 1,1,1,1
1829,2012-06-04T17:55:46,2012-06-04T17:55:46,Fluxicon Disco, Variant 1,1,8,8
1829,2012-06-04T21:40:41,2012-06-04T21:40:41,Fluxicon Disco, Variant 1,1,6,6
1830,2010-11-17T18:33:15,2010-11-17T18:33:15,Fluxicon Disco, Variant 9,9,1,1
1830,2010-11-18T00:28:33,2010-11-18T00:28:33,Fluxicon Disco, Variant 9,9,8,8
1830,2010-11-23T18:30:41,2010-11-23T18:30:41,Fluxicon Disco, Variant 9,9,6,6
1830,2010-11-23T22:48:34,2010-11-23T22:48:34,Fluxicon Disco, Variant 9,9,8,8
1830,2010-11-24T00:05:42,2010-11-24T00:05:42,Fluxicon Disco, Variant 9,9,6,6
1832,2010-11-17T00:56:21,2010-11-17T00:56:21,Fluxicon Disco, Variant 3,3,1,1
1832,2010-11-17T00:58:52,2010-11-17T00:58:52,Fluxicon Disco, Variant 3,3,8,8
1832,2010-11-17T22:21:52,2010-11-17T22:21:52,Fluxicon Disco, Variant 3,3,9,9
1832,2010-11-19T21:03:17,2010-11-19T21:03:17,Fluxicon Disco, Variant 3,3,8,8
1832,2010-11-19T21:03:32,2010-11-19T21:03:32,Fluxicon Disco, Variant 3,3,6,6
1833,2011-07-14T20:58:16,2011-07-14T20:58:16,Fluxicon Disco, Variant 1,1,1,1
1833,2011-07-15T14:44:06,2011-07-15T14:44:06,Fluxicon Disco, Variant 1,1,8,8
1833,2011-07-15T16:41:09,2011-07-15T16:41:09,Fluxicon Disco, Variant 1,1,6,6
1834,2011-02-21T16:25:08,2011-02-21T16:25:08,Fluxicon Disco, Variant 1,1,1,1
1834,2011-02-21T16:25:49,2011-02-21T16:25:49,Fluxicon Disco, Variant 1,1,8,8
1834,2011-03-01T16:17:33,2011-03-01T16:17:33,Fluxicon Disco, Variant 1,1,6,6
1835,2012-05-15T14:21:38,2012-05-15T14:21:38,Fluxicon Disco, Variant 1,1,1,1
1835,2012-05-18T16:50:44,2012-05-18T16:50:44,Fluxicon Disco, Variant 1,1,8,8
1835,2012-05-23T21:47:24,2012-05-23T21:47:24,Fluxicon Disco, Variant 1,1,6,6
1836,2011-12-14T17:08:02,2011-12-14T17:08:02,Fluxicon Disco, Variant 1,1,1,1
1836,2011-12-16T23:30:54,2011-12-16T23:30:54,Fluxicon Disco, Variant 1,1,8,8
1836,2011-12-19T22:09:13,2011-12-19T22:09:13,Fluxicon Disco, Variant 1,1,6,6
1837,2011-07-05T21:25:48,2011-07-05T21:25:48,Fluxicon Disco, Variant 1,1,1,1
1837,2011-07-06T15:06:03,2011-07-06T15:06:03,Fluxicon Disco, Variant 1,1,8,8
1837,2011-07-06T15:14:20,2011-07-06T15:14:20,Fluxicon Disco, Variant 1,1,6,6
1838,2011-05-02T14:51:26,2011-05-02T14:51:26,Fluxicon Disco, Variant 1,1,1,1
1838,2011-05-02T14:51:36,2011-05-02T14:51:36,Fluxicon Disco, Variant 1,1,8,8
1838,2011-05-02T22:23:41,2011-05-02T22:23:41,Fluxicon Disco, Variant 1,1,6,6
1839,2011-10-18T22:27:11,2011-10-18T22:27:11,Fluxicon Disco, Variant 22,22,1,1
1839,2011-10-24T17:39:17,2011-10-24T17:39:17,Fluxicon Disco, Variant 22,22,1,1
1839,2011-10-24T17:48:36,2011-10-24T17:48:36,Fluxicon Disco, Variant 22,22,8,8
1839,2011-11-03T23:44:05,2011-11-03T23:44:05,Fluxicon Disco, Variant 22,22,9,9
1839,2011-11-09T23:56:18,2011-11-09T23:56:18,Fluxicon Disco, Variant 22,22,6,6
1840,2011-10-18T17:52:56,2011-10-18T17:52:56,Fluxicon Disco, Variant 4,4,1,1
1840,2011-10-18T17:54:34,2011-10-18T17:54:34,Fluxicon Disco, Variant 4,4,1,1
1840,2011-10-18T17:54:44,2011-10-18T17:54:44,Fluxicon Disco, Variant 4,4,8,8
1840,2011-10-18T17:59:56,2011-10-18T17:59:56,Fluxicon Disco, Variant 4,4,6,6
1841,2011-05-16T20:57:58,2011-05-16T20:57:58,Fluxicon Disco, Variant 1,1,1,1
1841,2011-05-16T20:59:01,2011-05-16T20:59:01,Fluxicon Disco, Variant 1,1,8,8
1841,2011-06-01T14:56:16,2011-06-01T14:56:16,Fluxicon Disco, Variant 1,1,6,6
1842,2012-02-15T19:25:07,2012-02-15T19:25:07,Fluxicon Disco, Variant 1,1,1,1
1842,2012-02-15T22:06:49,2012-02-15T22:06:49,Fluxicon Disco, Variant 1,1,8,8
1842,2012-02-29T00:14:35,2012-02-29T00:14:35,Fluxicon Disco, Variant 1,1,6,6
1844,2012-07-09T17:59:03,2012-07-09T17:59:03,Fluxicon Disco, Variant 2,2,1,1
1844,2012-07-23T15:29:30,2012-07-23T15:29:30,Fluxicon Disco, Variant 2,2,8,8
1844,2012-07-24T16:44:24,2012-07-24T16:44:24,Fluxicon Disco, Variant 2,2,9,9
1844,2012-07-26T17:00:53,2012-07-26T17:00:53,Fluxicon Disco, Variant 2,2,6,6
1845,2011-05-04T22:43:46,2011-05-04T22:43:46,Fluxicon Disco, Variant 28,28,1,1
1845,2011-05-04T22:44:03,2011-05-04T22:44:03,Fluxicon Disco, Variant 28,28,8,8
1845,2011-05-04T22:44:35,2011-05-04T22:44:35,Fluxicon Disco, Variant 28,28,8,8
1845,2011-05-05T19:18:34,2011-05-05T19:18:34,Fluxicon Disco, Variant 28,28,8,8
1845,2011-05-05T19:34:13,2011-05-05T19:34:13,Fluxicon Disco, Variant 28,28,6,6
1846,2011-03-08T21:22:42,2011-03-08T21:22:42,Fluxicon Disco, Variant 3,3,1,1
1846,2011-03-08T21:23:13,2011-03-08T21:23:13,Fluxicon Disco, Variant 3,3,8,8
1846,2011-03-09T17:55:12,2011-03-09T17:55:12,Fluxicon Disco, Variant 3,3,9,9
1846,2011-03-11T19:42:54,2011-03-11T19:42:54,Fluxicon Disco, Variant 3,3,8,8
1846,2011-03-11T19:43:06,2011-03-11T19:43:06,Fluxicon Disco, Variant 3,3,6,6
1847,2012-04-12T23:00:08,2012-04-12T23:00:08,Fluxicon Disco, Variant 1,1,1,1
1847,2012-04-13T14:03:24,2012-04-13T14:03:24,Fluxicon Disco, Variant 1,1,8,8
1847,2012-05-15T22:01:40,2012-05-15T22:01:40,Fluxicon Disco, Variant 1,1,6,6
1849,2010-09-03T15:36:48,2010-09-03T15:36:48,Fluxicon Disco, Variant 3,3,1,1
1849,2010-09-03T19:58:08,2010-09-03T19:58:08,Fluxicon Disco, Variant 3,3,8,8
1849,2010-09-09T17:27:49,2010-09-09T17:27:49,Fluxicon Disco, Variant 3,3,9,9
1849,2010-09-21T16:28:54,2010-09-21T16:28:54,Fluxicon Disco, Variant 3,3,8,8
1849,2010-09-22T16:58:32,2010-09-22T16:58:32,Fluxicon Disco, Variant 3,3,6,6
1850,2010-05-27T22:09:54,2010-05-27T22:09:54,Fluxicon Disco, Variant 19,19,1,1
1850,2010-05-31T14:10:21,2010-05-31T14:10:21,Fluxicon Disco, Variant 19,19,9,9
1850,2010-06-14T16:08:43,2010-06-14T16:08:43,Fluxicon Disco, Variant 19,19,8,8
1850,2010-06-14T16:10:19,2010-06-14T16:10:19,Fluxicon Disco, Variant 19,19,6,6
1851,2010-06-01T19:56:49,2010-06-01T19:56:49,Fluxicon Disco, Variant 6,6,1,1
1851,2010-06-01T23:14:25,2010-06-01T23:14:25,Fluxicon Disco, Variant 6,6,8,8
1851,2010-06-01T23:14:39,2010-06-01T23:14:39,Fluxicon Disco, Variant 6,6,6,6
1851,2010-06-01T23:14:40,2010-06-01T23:14:40,Fluxicon Disco, Variant 6,6,6,6
1852,2012-03-02T17:27:06,2012-03-02T17:27:06,Fluxicon Disco, Variant 1,1,1,1
1852,2012-03-02T17:27:20,2012-03-02T17:27:20,Fluxicon Disco, Variant 1,1,8,8
1852,2012-03-02T22:48:07,2012-03-02T22:48:07,Fluxicon Disco, Variant 1,1,6,6
1853,2010-05-17T15:15:30,2010-05-17T15:15:30,Fluxicon Disco, Variant 1,1,1,1
1853,2010-06-01T22:54:31,2010-06-01T22:54:31,Fluxicon Disco, Variant 1,1,8,8
1853,2010-06-07T17:32:29,2010-06-07T17:32:29,Fluxicon Disco, Variant 1,1,6,6
1854,2012-07-13T15:48:25,2012-07-13T15:48:25,Fluxicon Disco, Variant 2,2,1,1
1854,2012-07-17T15:16:40,2012-07-17T15:16:40,Fluxicon Disco, Variant 2,2,8,8
1854,2012-07-31T14:21:21,2012-07-31T14:21:21,Fluxicon Disco, Variant 2,2,9,9
1854,2012-08-02T16:27:23,2012-08-02T16:27:23,Fluxicon Disco, Variant 2,2,6,6
1855,2011-10-12T16:06:49,2011-10-12T16:06:49,Fluxicon Disco, Variant 7,7,3,3
1855,2011-10-12T16:07:17,2011-10-12T16:07:17,Fluxicon Disco, Variant 7,7,1,1
1855,2011-10-13T14:55:02,2011-10-13T14:55:02,Fluxicon Disco, Variant 7,7,8,8
1855,2011-10-17T14:30:02,2011-10-17T14:30:02,Fluxicon Disco, Variant 7,7,6,6
1856,2012-06-06T14:08:28,2012-06-06T14:08:28,Fluxicon Disco, Variant 2,2,1,1
1856,2012-06-06T14:17:30,2012-06-06T14:17:30,Fluxicon Disco, Variant 2,2,8,8
1856,2012-06-21T15:57:11,2012-06-21T15:57:11,Fluxicon Disco, Variant 2,2,9,9
1856,2012-06-25T15:12:03,2012-06-25T15:12:03,Fluxicon Disco, Variant 2,2,6,6
1857,2012-02-21T19:15:35,2012-02-21T19:15:35,Fluxicon Disco, Variant 1,1,1,1
1857,2012-02-21T19:15:46,2012-02-21T19:15:46,Fluxicon Disco, Variant 1,1,8,8
1857,2012-02-29T18:17:51,2012-02-29T18:17:51,Fluxicon Disco, Variant 1,1,6,6
1859,2010-08-05T16:21:29,2010-08-05T16:21:29,Fluxicon Disco, Variant 1,1,1,1
1859,2010-08-05T16:21:43,2010-08-05T16:21:43,Fluxicon Disco, Variant 1,1,8,8
1859,2010-08-05T16:22:37,2010-08-05T16:22:37,Fluxicon Disco, Variant 1,1,6,6
1861,2011-03-15T21:47:49,2011-03-15T21:47:49,Fluxicon Disco, Variant 4,4,1,1
1861,2011-03-15T22:10:13,2011-03-15T22:10:13,Fluxicon Disco, Variant 4,4,1,1
1861,2011-03-22T01:03:43,2011-03-22T01:03:43,Fluxicon Disco, Variant 4,4,8,8
1861,2011-03-28T16:48:34,2011-03-28T16:48:34,Fluxicon Disco, Variant 4,4,6,6
1862,2011-07-12T15:20:02,2011-07-12T15:20:02,Fluxicon Disco, Variant 1,1,1,1
1862,2011-07-12T15:20:15,2011-07-12T15:20:15,Fluxicon Disco, Variant 1,1,8,8
1862,2011-07-12T15:26:27,2011-07-12T15:26:27,Fluxicon Disco, Variant 1,1,6,6
1863,2010-10-26T15:21:52,2010-10-26T15:21:52,Fluxicon Disco, Variant 1,1,1,1
1863,2010-10-26T15:27:12,2010-10-26T15:27:12,Fluxicon Disco, Variant 1,1,8,8
1863,2010-10-26T15:27:22,2010-10-26T15:27:22,Fluxicon Disco, Variant 1,1,6,6
1864,2010-10-01T19:38:26,2010-10-01T19:38:26,Fluxicon Disco, Variant 1,1,1,1
1864,2010-10-04T14:17:17,2010-10-04T14:17:17,Fluxicon Disco, Variant 1,1,8,8
1864,2010-10-06T14:39:10,2010-10-06T14:39:10,Fluxicon Disco, Variant 1,1,6,6
1865,2011-04-27T22:28:04,2011-04-27T22:28:04,Fluxicon Disco, Variant 3,3,1,1
1865,2011-04-27T22:40:31,2011-04-27T22:40:31,Fluxicon Disco, Variant 3,3,8,8
1865,2011-04-28T21:27:44,2011-04-28T21:27:44,Fluxicon Disco, Variant 3,3,9,9
1865,2011-05-05T17:09:25,2011-05-05T17:09:25,Fluxicon Disco, Variant 3,3,8,8
1865,2011-05-05T22:26:22,2011-05-05T22:26:22,Fluxicon Disco, Variant 3,3,6,6
1866,2011-01-25T19:52:19,2011-01-25T19:52:19,Fluxicon Disco, Variant 9,9,1,1
1866,2011-01-25T21:33:42,2011-01-25T21:33:42,Fluxicon Disco, Variant 9,9,8,8
1866,2011-01-25T21:34:09,2011-01-25T21:34:09,Fluxicon Disco, Variant 9,9,6,6
1866,2011-01-27T19:05:03,2011-01-27T19:05:03,Fluxicon Disco, Variant 9,9,8,8
1866,2011-02-21T22:21:10,2011-02-21T22:21:10,Fluxicon Disco, Variant 9,9,6,6
1867,2011-05-19T20:32:59,2011-05-19T20:32:59,Fluxicon Disco, Variant 107,107,1,1
1867,2011-05-19T20:33:09,2011-05-19T20:33:09,Fluxicon Disco, Variant 107,107,8,8
1867,2011-05-19T20:33:48,2011-05-19T20:33:48,Fluxicon Disco, Variant 107,107,8,8
1867,2011-05-20T14:11:34,2011-05-20T14:11:34,Fluxicon Disco, Variant 107,107,8,8
1867,2011-05-23T19:40:14,2011-05-23T19:40:14,Fluxicon Disco, Variant 107,107,6,6
1867,2011-05-30T14:35:08,2011-05-30T14:35:08,Fluxicon Disco, Variant 107,107,8,8
1867,2011-05-30T14:36:14,2011-05-30T14:36:14,Fluxicon Disco, Variant 107,107,6,6
1867,2011-06-06T15:22:01,2011-06-06T15:22:01,Fluxicon Disco, Variant 107,107,8,8
1867,2011-06-06T15:38:51,2011-06-06T15:38:51,Fluxicon Disco, Variant 107,107,8,8
1867,2011-06-06T20:31:21,2011-06-06T20:31:21,Fluxicon Disco, Variant 107,107,6,6
1870,2012-02-08T23:06:37,2012-02-08T23:06:37,Fluxicon Disco, Variant 1,1,1,1
1870,2012-02-09T00:18:27,2012-02-09T00:18:27,Fluxicon Disco, Variant 1,1,8,8
1870,2012-02-09T01:00:48,2012-02-09T01:00:48,Fluxicon Disco, Variant 1,1,6,6
1871,2012-05-07T22:01:23,2012-05-07T22:01:23,Fluxicon Disco, Variant 1,1,1,1
1871,2012-05-07T22:16:30,2012-05-07T22:16:30,Fluxicon Disco, Variant 1,1,8,8
1871,2012-05-10T20:52:34,2012-05-10T20:52:34,Fluxicon Disco, Variant 1,1,6,6
1872,2010-06-10T17:43:14,2010-06-10T17:43:14,Fluxicon Disco, Variant 1,1,1,1
1872,2010-06-10T17:43:25,2010-06-10T17:43:25,Fluxicon Disco, Variant 1,1,8,8
1872,2010-06-14T16:07:21,2010-06-14T16:07:21,Fluxicon Disco, Variant 1,1,6,6
